album_name,track_no,song_name,link,lyrics
Fearless (Taylor's Version),2,Fifteen (Taylor’s Version),https://genius.com/Taylor-swift-fifteen-lyrics,"In “Fifteen,” Taylor looks back at her freshman year at Hendersonville High. Taylor wrote the song about her best friend, Abigail Anderson, who she met during ninth grade and is still best friends with.

You take a deep breath and you walk through the doors
It's the mornin' of your very first day
You say ""hi"" to your friends you ain't seen in a while
Try and stay out of everybody's way

It's your freshman year and you're gonna be here
For the next four years in this town

Hopin' one of those senior boys will wink at you and say
""You know, I haven't seen you around before""



'Cause when you're fifteen and somebody tells you they love you
You're gonna believe them

And when you're fifteen, feelin' like there's nothin' to figure out
Well, count to ten, take it in
This is life before you know who you're gonna be

Fifteen


You sit in class next to a redhead named Abigail
And soon enough, you're best friends

Laughin' at the other girls who think they're so cool

We'll be outta here as soon as we can
And then, you're on your very first date and he's got a car
And you're feelin' like flyin'

And your mama's waitin' up and you're thinkin' he's the one
And you're dancin' 'round your room when the night ends
When the night ends




'Cause when you're fifteen and somebody tells you they love you
You're gonna believe them
And when you're fifteen and your first kiss
Makes your head spin 'round
But in your life, you'll do things greater than
Dating the boy on the football team
But I didn't know it at fifteen



When all you wanted was to be wanted
Wish you could go back and tell yourself what you know now

Back then, I swore I was gonna marry him someday
But I realized some bigger dreams of mine

And Abigail gave everything she had
To a boy who changed his mind
And we both cried



'Cause when you're fifteen and somebody tells you they love you
You're gonna believe them
And when you're fifteen, don't forget to look before you fall

I've found time can heal most anything

And you just might find who you're supposed to be
I didn't know who I was supposed to be
At fifteen



La-la-la, la-la-la, la-la-la-la
La-la-la, la-la-la, la-la-la-la
La-la-la, la-la-la


Your very first day
Take a deep breath, girl
Take a deep breath as you walk through the doors"
Fearless (Taylor's Version),3,Love Story (Taylor’s Version),https://genius.com/Taylor-swift-love-story-lyrics,"We were both young when I first saw you

I close my eyes and the flashback starts
I'm standing there
On a balcony in summer air

See the lights, see the party, the ball gowns

See you make your way through the crowd
And say, ""Hello""
Little did I know



That you were Romeo, you were throwing pebbles

And my daddy said, ""Stay away from Juliet""
And I was crying on the staircase
Begging you, ""Please don't go,"" and I said



Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run

You'll be the prince and I'll be the princess

It's a love story, baby, just say, ""Yes""


So I sneak out to the garden to see you
We keep quiet 'cause we're dead if they knew

So close your eyes
Escape this town for a little while, oh, oh




'Cause you were Romeo, I was a scarlet letter

And my daddy said, ""Stay away from Juliet""
But you were everything to me
I was begging you, ""Please don't go,"" and I said



Romeo, take me somewhere we can be alone
I'll be waiting, all there's left to do is run
You'll be the prince and I'll be the princess
It's a love story, baby, just say, ""Yes""
Romeo, save me, they're trying to tell me how to feel
This love is difficult, but it's real
Don't be afraid, we'll make it out of this mess
It's a love story, baby, just say, ""Yes""


Oh, oh


But I got tired of waiting
Wondering if you were ever coming around
My faith in you was fading
When I met you on the outskirts of town and I said


""Romeo, save me, I've been feeling so alone
I keep waiting for you, but you never come
Is this in my head? I don't know what to think""

He knelt to the ground and pulled out a ring, and said
""Marry me, Juliet, you'll never have to be alone
I love you and that's all I really know
I talked to your dad, go pick out a white dress

It's a love story, baby, just say 'Yes'""



Oh, oh, oh
Oh, oh, oh
'Cause we were both young when I first saw you"
Fearless (Taylor's Version),4,Hey Stephen (Taylor’s Version),https://genius.com/Taylor-swift-hey-stephen-lyrics,"Mmm-mm, mm-mm
Mmm-mm, mm-mm
Mmm-mm, mm-mm, yeah


Hey, Stephen, I know looks can be deceiving
But I know I saw a light in you

And as we walked, we were talking
I didn't say half the things I wanted to
Of all the girls tossing rocks at your window

I'll be the one waiting there even when it's cold

Hey, Stephen, boy, you might have me believing
I don't always have to be alone



'Cause I can't help it if you look like an angel

Can't help it if I wanna kiss you in the rain so

Come feel this magic I've been feeling since I met you

Can't help it if there's no one else
Mmm, I can't help myself


Hey, Stephen, I've been holding back this feeling
So I got some things to say to you, ha
I've seen it all, so I thought
But I never seen nobody shine the way you do

The way you walk, way you talk, way you say my name
It's beautiful, wonderful, don't you ever change
Hey, Stephen, why are people always leaving?
I think you and I should stay the same




'Cause I can't help it if you look like an angel
Can't help it if I wanna kiss you in the rain so

Come feel this magic I've been feeling since I met you
Can't help it if there's no one else
Mmm, I can't help myself


They're dimming the street lights, you're perfect for me
Why aren't you here tonight?
I'm waiting alone now, so come on and come out

And pull me near and shine, shine, shine


Hey, Stephen, I could give you fifty reasons
Why I should be the one you choose
All those other girls, well, they're beautiful
But would they write a song for you? (Ha-ha)



I can't help it if you look like an angel
Can't help it if I wanna kiss you in the rain so

Come feel this magic I've been feeling since I met you
Can't help it if there's no one else

Mmm, I can't help myself
If you look like an angel
Can't help it if I wanna kiss you in the rain so
Come feel this magic I've been feeling since I met you
Can't help it if there's no one else
Mmm, I can't help myself



Myself
Can't help myself
I can't help myself"
Fearless (Taylor's Version),5,White Horse (Taylor’s Version),https://genius.com/Taylor-swift-white-horse-lyrics,"Say you're sorry, that face of an angel
Comes out just when you need it to

As I paced back and forth all this time
'Cause I honestly believed in you
Holdin' on, the days drag on
Stupid girl, I shoulda known, I shoulda known



That I'm not a princess, this ain't a fairytale

I'm not the one you'll sweep off her feet, lead her up the stairwell

This ain't Hollywood, this is a small town

I was a dreamer before you went and let me down
Now, it's too late for you and your white horse
To come around



Maybe I was naive, got lost in your eyes
And never really had a chance
My mistake, I didn't know to be in love
You had to fight to have the upper hand
I had so many dreams about you and me
Happy endings, now, I know



That I'm not a princess, this ain't a fairytale
I'm not the one you'll sweep off her feet, lead her up the stairwell

This ain't Hollywood, this is a small town

I was a dreamer before you went and let me down
Now, it's too late for you and your white horse
To come around




And there you are on your knees
Beggin' for forgiveness, beggin' for me
Just like I always wanted
But I'm so sorry


'Cause I'm not your princess, this ain't our fairytale

I'm gonna find someone someday who might actually treat me well
This is a big world, that was a small town
There in my rear view mirror disappearing now

And it's too late for you and your white horse
Now, it's too late for you and your white horse
To catch me now


Oh, whoa, whoa, whoa
Try and catch me now, oh
It's too late to catch me now"
Fearless (Taylor's Version),6,You Belong With Me (Taylor’s Version),https://genius.com/Taylor-swift-you-belong-with-me-lyrics,"You're on the phone with your girlfriend, she's upset

She's going off about something that you said
'Cause she doesn't get your humor like I do
I'm in the room, it's a typical Tuesday night
I'm listening to the kind of music she doesn't like

And she'll never know your story like I do


'Cause she wears short skirts, I wear T-shirts
She's Cheer Captain and I'm on the bleachers

Dreaming 'bout the day when you wake up and find
That what you're looking for has been here the whole time


If you could see that I'm the one who understands you
Been here all along, so why can't you see?
You belong with me, you belong with me


Walk in the streets with you and your worn-out jeans
I can't help thinking this is how it ought to be
Laughing on a park bench, thinking to myself
Hey, isn't this easy?

And you've got a smile that can light up this whole town

I haven't seen it in a while since she brought you down
You say you're fine, I know you better than that
Hey, whatcha doing with a girl like that?



She wears high heels, I wear sneakers
She's Cheer Captain and I'm on the bleachers

Dreaming 'bout the day when you wake up and find
That what you're looking for has been here the whole time


If you could see that I'm the one who understands you
Been here all along, so why can't you see?
You belong with me
Standing by and waiting at your back door

All this time, how could you not know, baby?
You belong with me, you belong with me


Oh, I remember you driving to my house
In the middle of the night
I'm the one who makes you laugh
When you know you're 'bout to cry
I know your favorite songs
And you tell me 'bout your dreams

Think I know where you belong
Think I know it's with me


Can't you see that I'm the one who understands you
Been here all along, so why can't you see?
You belong with me
Standing by and waiting at your back door

All this time, how could you not know, baby?
You belong with me, you belong with me



You belong with me
Have you ever thought just maybe
You belong with me?
You belong with me"
Fearless (Taylor's Version),8,Tell Me Why (Taylor’s Version),https://genius.com/Taylor-swift-tell-me-why-lyrics,"I took a chance, I took a shot
And you might think I'm bulletproof, but I'm not
You took a swing, I took it hard
And down here from the ground, I see who you are



I'm sick and tired of your attitude
I'm feeling like I don't know you
You tell me that you love me, then cut me down
And I need you like a heartbeat
But you know you got a mean streak
That makes me run for cover when you're around

And here's to you and your temper

Yes, I remember what you said last night
And I know that you see what you're doing to me
Tell me why


You could write a book on how to ruin someone's perfect day

Well, I get so confused and frustrated
Forget what I'm trying to say, oh


I'm sick and tired of your reasons
I got no one to believe in
You tell me that you want me, then push me around
And I need you like a heartbeat
But you know you got a mean streak
That makes me run for cover when you're around

Here's to you and your temper
Yes, I remember what you said last night
And I know that you see what you're doing to me
Tell me why



Why do you have to make me feel small
So you can feel whole inside?
Why do you have to put down my dreams
So you're the only thing on my mind?



I'm sick and tired of your attitude
I'm feeling like I don't know you
You tell me that you want me, then cut me down

I'm sick and tired of your reasons
I've got no one to believe in
You ask me for my love, then you push me around
Here's to you and your temper
Yes, I remember what you said last night
And I know that you see what you're doing to me
Tell me why (Why)
Tell me why (Why)


I take a step back, let you go
I told you I'm not bulletproof
Now you know"
Fearless (Taylor's Version),9,You’re Not Sorry (Taylor’s Version),https://genius.com/Taylor-swift-youre-not-sorry-lyrics,"All this time I was wasting hoping you would come around
I've been giving out chances every time and all you do is let me down

And it's taken me this long, baby, but I've figured you out
And you're thinking we'll be fine again, but not this time around



You don't have to call anymore
I won't pick up the phone
This is the last straw
Don't wanna hurt anymore
And you can tell me that you're sorry
But I don't believe you, baby, like I did before
You're not sorry (No, no, no, no)



You're looking so innocent, I might believe you if I didn't know

Could've loved you all my life if you hadn't left me waiting in the cold
And you've got your share of secrets
And I'm tired of being last to know, oh
And now, you're asking me to listen 'cause it's worked each time before


But you don't have to call anymore
I won't pick up the phone
This is the last straw
Don't wanna hurt anymore
And you can tell me that you're sorry
But I don't believe you, baby, like I did before
You're not sorry (No, no, no, no)
You're not sorry (No, no, no, no)




You had me crawling for you, honey, and it never would've gone away, no

You used to shine so bright, but I watched all of it fade



So you don't have to call anymore
I won't pick up the phone
This is the last straw
There's nothing left to beg for
And you can tell me that you're sorry
But I don't believe you, baby, like I did before
You're not sorry (No, no, no, no)
You're not sorry (No, no, no, no)
(No, no, no, no, no, no, no, no, no, no, no, no)
Woah, oh, oh-oh, oh-oh-oh
(Oh, oh, oh, no, no, no, no, no, no)"
Fearless (Taylor's Version),10,The Way I Loved You (Taylor’s Version),https://genius.com/Taylor-swift-the-way-i-loved-you-lyrics,"He is sensible and so incredible
And all my single friends are jealous
He says everything I need to hear and it's like I couldn't ask for anything better
He opens up my door and I get into his car
And he says, ""You look beautiful tonight""
And I feel perfectly fine



But I miss screaming and fighting and kissing in the rain
And it's 2AM and I'm cursing your name
You're so in love that you act insane
And that's the way I loved you

Breaking down and coming undone
It's a roller coaster kind of rush
And I never knew I could feel that much
And that's the way I loved you


He respects my space
And never makes me wait

And he calls exactly when he says he will
He's close to my mother
Talks business with my father

He's charming and endearing
And I'm comfortable



But I miss screaming and fighting and kissing in the rain
And it's 2AM and I'm cursing your name
You're so in love that you acted insane
And that's the way I loved you

Breaking down and coming undone
It's a, a roller coaster kind of rush
And I never knew I could feel that much
And that's the way I loved you


He can't see the smile I'm faking
And my heart's not breaking
'Cause I'm not feeling anything at all

And you were wild and crazy
Just so frustrating
Intoxicating, complicated

Got away by some mistake and now


I miss screaming and fighting and kissing in the rain
It's 2AM and I'm cursing your name
I'm so in love that I acted insane
And that's the way I loved you

Breaking down and coming undone
It's a roller coaster kind of rush
And I never knew I could feel that much
And that's the way I loved you, oh, oh




And that's the way I loved you, oh, oh
Never knew I could feel that much
And that's the way I loved you"
Fearless (Taylor's Version),11,Forever & Always (Taylor’s Version),https://genius.com/Taylor-swift-forever-and-always-lyrics,"Once upon a time
I believe it was a Tuesday when I caught your eye
And we caught onto something

I hold onto the night
You looked me in the eye and told me you loved me
Were you just kidding?

'Cause it seems to me
This thing is breaking down, we almost never speak
I don't feel welcome anymore
Baby, what happened? Please, tell me
'Cause one second, it was perfect
Now, you're halfway out the door


And I stare at the phone, he still hasn't called
And then you feel so low you can't feel nothing at all

And you flashback to when he said, ""Forever and always""
Oh, and it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone
'Cause I was there when you said, ""Forever and always""



Was I out of line?
Did I say something way too honest, made you run and hide
Like a scared little boy?
I looked into your eyes
Thought I knew you for a minute, now, I'm not so sure
So here's to everything coming down to nothing

Here's to silence that cuts me to the core

Where is this going?
Thought I knew for a minute, but I don't anymore



And I stare at the phone, he still hasn't called
And then you feel so low you can't feel nothing at all

And you flashback to when he said, ""Forever and always""
Oh, and it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone

'Cause I was there when you said, ""Forever and always""
You didn't mean it, baby, I don't think so


Oh, back up, baby, back up
Did you forget everything?
Back up, baby, back up
Did you forget everything?


'Cause it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone

'Cause I was there when you said, ""Forever and always""
Oh, I stare at the phone, he still hasn't called
And then you feel so low you can't feel nothing at all

And you flashback to when we said, ""Forever and always""
And it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone

'Cause I was there when you said, ""Forever and always""



You didn't mean it, baby
You said, ""Forever and always"", yeah"
Fearless (Taylor's Version),12,The Best Day (Taylor’s Version),https://genius.com/Taylor-swift-the-best-day-lyrics,"I'm five years old, it's getting cold, I've got my big coat on

I hear your laugh and look up smiling at you, I run and run
Past the pumpkin patch and the tractor rides
Look now, the sky is gold

I hug your legs and fall asleep on the way home



I don't know why all the trees change in the fall

But I know you're not scared of anything at all
Don't know if Snow White's house is near or far away
But I know I had the best day with you today



I'm thirteen now
And don't know how my friends could be so mean
I come home crying and you hold me tight and grab the keys
And we drive and drive until we found a town far enough away
And we talk and window shop 'til I've forgotten all their names



I don't know who I'm going to talk to now at school

But I know I'm laughing on the car ride home with you
Don't know how long it's going to take to feel okay
But I know I had the best day with you today



I have an excellent father, his strength is making me stronger
God smiles on my little brother, inside and out
He's better than I am
I grew up in a pretty house and I had space to run

And I had the best days with you


There is a video I found from back when I was three
You set up a paint set in the kitchen and you're talking to me
It's the age of princesses and pirate ships and the seven dwarfs

And Daddy's smart
And you're the prettiest lady in the whole wide world



And now, I know why all the trees change in the fall

I know you were on my side even when I was wrong
And I love you for giving me your eyes

For staying back and watching me shine

And I didn't know if you knew, so I'm taking this chance to say
That I had the best day with you today"
Fearless (Taylor's Version),13,Change (Taylor’s Version),https://genius.com/Taylor-swift-change-lyrics,"And it's a sad picture, the final blow hits you

Somebody else gets what you wanted again and
You know it's all the same, another time and place
Repeating history and you're getting sick of it
But I believe in whatever you do
And I'll do anything to see it through


Because these things will change
Can you feel it now?
These walls that they put up to hold us back will fall down

This revolution, the time will come
For us to finally win
And we'll sing hallelujah, we'll sing hallelujah
Oh, oh



So we've been outnumbered, raided, and now, cornered
It's hard to fight when the fight ain’t fair

We're getting stronger now, find things they never found
They might be bigger but we're faster and never scared

You can walk away, say we don't need this
But there's something in your eyes says we can beat this


'Cause these things will change
Can you feel it now?
These walls that they put up to hold us back will fall down

This revolution, the time will come
For us to finally win
And we'll sing hallelujah, we'll sing hallelujah
Oh, oh




Tonight, we stand, get off our knees
Fight for what we've worked for all these years
And the battle was long, it's the fight of our lives
But we'll stand up champions tonight



It was the night things changed
Can you see it now?

These walls that they put up to hold us back fell down
It's a revolution, throw your hands up
'Cause we never gave in
And we'll sing hallelujah, we sang hallelujah
Hallelujah"
Fearless (Taylor's Version),14,Jump Then Fall (Taylor's Version),https://genius.com/Taylor-swift-jump-then-fall-lyrics,"I like the way you sound in the morning
We're on the phone and without a warning
I realize your laugh is the best sound
I have ever heard

I like the way I can't keep my focus
I watch you talk, you didn't notice

I hear the words but all I can think is
""We should be together""



Every time you smile, I smile

And every time you shine, I'll shine for you


Woah-oh, I'm feelin' you, baby
Don't be afraid to jump, then fall
Jump, then fall into me
Baby, I'm never gonna leave you
Say that you wanna be with me too
'Cause I'ma stay through it all
So, jump, then fall


Well, I like the way your hair falls in your face

You got the keys to me, I love each freckle on your face, oh

I've never been so wrapped up, honey
I like the way you're everything I ever wanted
I had time to think it oh-over
And all I can say is, ""Come closer""
Take a deep breath and jump, then fall into me



'Cause every time you smile, I smile

And every time you shine, I'll shine for you


Woah-oh, I'm feelin' you, baby
Don't be afraid to jump, then fall
Jump, then fall into me
Baby, I'm never gonna leave you
Say that you wanna be with me too
'Cause I'ma stay through it all
So, jump, then fall


The bottom's gonna drop out from under our feet
I'll catch you, I'll catch you
When people say things that bring you to your knees
I'll catch you

The time is gonna come when you're so mad you could cry
But I'll hold you through the night until you smile


Woah-oh, I need you, baby
Don't be afraid, please, jump, then fall
Jump, then fall into me
Baby, I'm never gonna leave you
Say that you wanna be with me too
'Cause I'ma stay through it all
So, jump, then fall
Jump, then fall, baby
Jump, then fall into me, into me



Every time you smile, I smile
And every time you shine, I'll shine
And every time you're here
Baby, I'll show you, I'll show you
You can jump, then fall, jump, then fall
Jump, then fall into me, into me, yeah"
Fearless (Taylor's Version),15,Untouchable (Taylor's Version),https://genius.com/Taylor-swift-untouchable-lyrics,"Untouchable like a distant diamond sky
I'm reaching out and I just can't tell you why

I'm caught up in you, I'm caught up in you


Untouchable, burning brighter than the sun
And when you're close, I feel like coming undone



In the middle of the night when I'm in this dream
It's like a million little stars spelling out your name

You got to come on, come on, say that we'll be together
Come on, come on, little taste of heaven


It's half full and I won't wait here all day

I know you're saying that you'd be here anyway


But you're untouchable, burning brighter than the sun
And now that you're close, I feel like coming undone



In the middle of the night when I'm in this dream
It's like a million little stars spelling out your name

You got to come on, come on, say that we'll be together
Come on, come on, oh
In the middle of the night waking from this dream
I want to feel you by my side, standing next to me

You got to come on, come on, say that we'll be together
Come on, come on, little taste of heaven



I'm caught up in you
Oh-oh, oh, oh-oh
But you're untouchable, burning brighter than the sun
Now that you're close, I feel like coming undone


In the middle of the night when I'm in this dream
It's like a million little stars spelling out your name

You got to come on, come on, say that we'll be together
Come on, come on, oh-oh-oh
In the middle of the night when I'm in this dream
It's like a million little stars spelling out your name

You got to come on, come on, say that we'll be together
Come on, come on, come on
In the middle of the night waking from this dream
I want to feel you by my side, standing next to me

You got to come on, come on, say that we'll be together
Come on, come on, little taste of heaven


Oh-oh, oh-oh-oh, oh
And in the middle of the night when I'm in this dream
It's like a million little stars spelling out your name
You got to come on, come on, oh, come on, come on
Come on, come on, oh, oh, oh, oh
Like a million little stars spelling out your name
They're spelling out your name, oh"
Fearless (Taylor's Version),16,Forever & Always (Piano Version) (Taylor's Version),https://genius.com/Taylor-swift-forever-and-always-lyrics,"Once upon a time
I believe it was a Tuesday when I caught your eye
And we caught onto something

I hold onto the night
You looked me in the eye and told me you loved me
Were you just kidding?

'Cause it seems to me
This thing is breaking down, we almost never speak
I don't feel welcome anymore
Baby, what happened? Please, tell me
'Cause one second, it was perfect
Now, you're halfway out the door


And I stare at the phone, he still hasn't called
And then you feel so low you can't feel nothing at all

And you flashback to when he said, ""Forever and always""
Oh, and it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone
'Cause I was there when you said, ""Forever and always""



Was I out of line?
Did I say something way too honest, made you run and hide
Like a scared little boy?
I looked into your eyes
Thought I knew you for a minute, now, I'm not so sure
So here's to everything coming down to nothing

Here's to silence that cuts me to the core

Where is this going?
Thought I knew for a minute, but I don't anymore



And I stare at the phone, he still hasn't called
And then you feel so low you can't feel nothing at all

And you flashback to when he said, ""Forever and always""
Oh, and it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone

'Cause I was there when you said, ""Forever and always""
You didn't mean it, baby, I don't think so


Oh, back up, baby, back up
Did you forget everything?
Back up, baby, back up
Did you forget everything?


'Cause it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone

'Cause I was there when you said, ""Forever and always""
Oh, I stare at the phone, he still hasn't called
And then you feel so low you can't feel nothing at all

And you flashback to when we said, ""Forever and always""
And it rains in your bedroom
Everything is wrong
It rains when you're here and it rains when you're gone

'Cause I was there when you said, ""Forever and always""



You didn't mean it, baby
You said, ""Forever and always"", yeah"
Fearless (Taylor's Version),17,Come In With The Rain (Taylor's Version),https://genius.com/Taylor-swift-come-in-with-the-rain-taylors-version-lyrics,"I could go back to every laugh
But I don't wanna go there anymore

And I know all the steps up to your door
But I don't wanna go there anymore



Talk to the wind, talk to the sky

Talk to the man with the reasons why
And let me know what you find


I'll leave my window open
'Cause I'm too tired at night to call your name
Just know, I'm right here hopin'
That you'll come in with the rain



I could stand up and sing you a song
But I don't wanna have to go that far

And I, I've got you down, I know you by heart
And you don't even know where I start


Talk to yourself, talk to the tears
Talk to the man who put you here
And don't wait for the sky to clear



I'll leave my window open
'Cause I'm too tired at night to call your name, oh
Just know, I'm right here hopin'
That you'll come in with the rain



I've watched you so long
Screamed your name

I don't know what else I can say


I'll leave my window open
'Cause I'm too tired at night for all these games
Just know, I'm right here hopin'
That you'll come in with the rain



I could go back to every laugh
But I don't wanna go there anymore"
Fearless (Taylor's Version),18,Superstar (Taylor's Version),https://genius.com/Taylor-swift-superstar-taylors-version-lyrics,"This is wrong, but I can't help but feel like
There ain't nothin' more right, babe
Misty mornin' comes again and I can't
Help but wish I could see your face
I knew from the first note played
I'd be breakin' all my rules to see you


You smile that beautiful smile
And all the girls in the front row
Scream your name



So dim that spotlight, tell me things like
""I can't keep my eyes off of you""

I'm no one special, just another wide-eyed girl

Who's desperately in love with you
Give me a photograph to hang on my wall
Superstar


Mornin' lonelinеss comes around when I'm not
Dreamin' about you

Whеn my world wakes up today
You'll be in another town

And I knew when I saw your face
I'd be counting down the ways to see you



You smile that beautiful smile
And all the girls in the front row
Scream your name


So dim that spotlight, tell me things like
""I can't take my eyes off of you""

I'm no one special, just another wide-eyed girl

Who's desperately in love with you
Give me a photograph to hang on my wall
Superstar



You played in bars, you play guitar
I'm invisible and everyone knows who you are
And you'll never see, you sing me to sleep
Every night from the radio



So dim that spotlight, tell me things like
""I can't take my eyes off of you""

I'm no one special, just another wide-eyed girl

Who's desperately in love with you
Give me a photograph to hang on my wall
Superstar



Sweet, sweet superstar
Superstar"
Fearless (Taylor's Version),19,The Other Side Of The Door (Taylor's Version),https://genius.com/Taylor-swift-the-other-side-of-the-door-lyrics,"In the heat of the fight, I walked away
Ignoring words that you were saying
Tryin' to make me stay
I said, ""This time I've had enough""

And you've called a hundred times
But I'm not picking up



'Cause I'm so mad
I might tell you that it's over
But if you look a little closer



I said, ""Leave,"" but all I really want is you
To stand outside my window throwing pebbles

Screaming, ""I'm in love with you""

Wait there in the pouring rain, coming back for more

And don't you leave, 'cause I know all I need is on
The other side of the door


Me and my stupid pride are sitting here alone

Going through the photographs, staring at the phone
I keep going back over things we both said
And I remember the slamming door

And all the things that I misread



So, babe, if you know everything
Tell me why you couldn't see
When I left, I wanted you to chase after me, yeah


I said, ""Leave,"" but all I really want is you
To stand outside my window throwing pebbles

Screaming, ""I'm in love with you""

Wait there in the pouring rain, coming back for more

And don't you leave, 'cause I know all I need is on
The other side of the door


And I'll scream out the window
""I can't even look at you""
""I don't need you,"" but I do, I do, I do
I'll say, ""There's nothing you can say""
""To make this right again, I mean it, I mean it""
What I mean is


I said, ""Leave,"" but, baby, all I want is you
To stand outside my window throwing pebbles

Screaming, ""I'm in love with you""

Wait there in the pouring rain, coming back for more

And don't you leave, 'cause I know all I need is on
The other side of the door



With your face and the beautiful eyes

And the conversation with the little white lies

And the faded picture of a beautiful night
You carried me from your car up the stairs
And I broke down crying, was she worth this mess?

After everything and that little black dress

After everything, I must confess, I need you"
Fearless (Taylor's Version),21,You All Over Me (Taylor's Version) (From The Vault),https://genius.com/Taylor-swift-you-all-over-me-demo-lyrics,"Once the last drop of rain
Has dried off the pavement
Shouldn't I find a stain? But I never do
The way the tires turn stones
On old county roads
They leave it muddy underneath
Reminds me of you


You find graffiti on the walls
Of old bathroom stalls
You know, you can scratch it off
It's how it used to be
But like the dollar in your pocket
That's been spent and traded in
You can't change where it's been
Reminds me of me


And I lived, and I learned
Had you, got burned
Held out, held on
God knows too long
And wasted time, lost tears
Sworе that I'd get out of here
But no amount of freedom gеts you clean
I've still got you all over me



The best and worst day of June
Was the one that I met you
With your hands in your pockets
And your ""Don't you wish you had me?"" grin
I did, so I smiled
And I melted like a child
Now, every breath of air I breathe
Reminds me of back then


And I lived, and I learned
Had you, got burned
Held out, and held on
God knows too long
And wasted my time, lost tears
Swore that I'd get out of here
But no amount of freedom gets you clean
I've still got you all over me




I lived, and I learned
And found out what it was to turn around see
That we were never really meant to be
So I lied, and I tried
And I watched a part of myself die
'Cause no amount of freedom gets you clean
I've still got you all over me



I've still got you all, oh-oh, over me
Na-na-na
Na-na-na
Na-na-na, na-na-na, na-na
La-da-dum, la-da-dum
La-da-da-da, all over me
Da-da-dum, la-la-da
Na-na-na, na-na-na, na
Na-na-na, na-na-na, na
All over you, you all over me
Ah-oh, oh-oh, oh, yeah
Oh-oh-oh, yeah
Oh-oh-oh, yeah, ah, oh
All over me"
Fearless (Taylor's Version),22,Mr. Perfectly Fine (Taylor's Version) (From The Vault),https://genius.com/Taylor-swift-mr-perfectly-fine-taylors-version-from-the-vault-lyrics,"Mr. ""Perfect face,"" Mr. ""Here to stay""

Mr. ""Looked me in the eye and told me you would never go away""

Everything was right, Mr. ""I've been waitin' for you all my life""

Mr. ""Every single day until the end, I will be by your side""



But that was when I got to know Mr. ""Change of heart""
Mr. ""Leaves me all alone,"" I fall apart

It takes everything in me just to get up each day

But it's wonderful to see that you're okay



Hello, Mr. ""Perfectly fine""
How's your heart after breakin' mine?

Mr. ""Always at the right place at the right time,"" baby

Hello, Mr. ""Casually cruel""

Mr. ""Everything revolves around you""

I've been Miss Misery since your goodbye

And you're Mr. ""Perfectly fine""


Mr. ""Never told me why,""
 Mr. ""Never had to see me cry""

Mr. ""Insincere apology, so he doesn't look like the bad guy""

He goes about his day, forgets he ever even heard my name

Well, I thought you might be different than the rest, I guess you're all the same




Because I hear he's got his arm 'round a brand-new girl
I've been pickin' up my heart, he's been pickin' up her

And I never got past what you put me through

But it's wonderful to see that it never phased you



Hello, Mr. ""Perfectly fine""
How's your heart after breakin' mine?

Mr. ""Always at the right place at the right time,"" baby

Hello, Mr. ""Casually cruel""

Mr. ""Everything revolves around you""

I've been Miss Misery since your goodbye

And you're Mr. ""Perfectly fine""


So dignified in your well-pressed suit
So strategized, all the eyes on you
Sashay your way to your seat
It's the best seat in the best room

Oh, he's so smug, Mr. ""Always wins""

So far above me in every sense

So far above feelin' anything
And it's really such a shame
It's such a shame

'Cause I was Miss ""Here to stay""
Now I'm Miss ""Gonna be alright someday""

And someday, maybe you'll miss me
But by then, you'll be Mr. ""Too late""




Goodbye, Mr. ""Perfectly fine""
How's your heart after breakin' mine?

Mr. ""Always at the right place at the right time,"" baby

Goodbye, Mr. ""Casually cruel""
Mr. ""Everything revolves around you""
I've been Miss Misery for the last time

And you're Mr. ""Perfectly fine""


You're perfectly fine
Mr. ""Looked me in the eye and told me you would never go away""
You said you'd never go away"
Fearless (Taylor's Version),23,We Were Happy (Taylor's Version) (From The Vault),https://genius.com/Taylor-swift-we-were-happy-taylors-version-from-the-vault-lyrics,"We used to walk along the streets
When the porch lights were shinin' bright
Before I had somewhere to be
Back when we had all night
And we were happy

I do recall a good while back

We snuck into the circus

You threw your arms around my neck
Back when I deserved it
And we were happy


When it was good, baby, it was good, baby
We showed 'em all up
No one could touch the way we
Laughed in the dark, talkin' 'bout your daddy's farm
We were gonna buy someday

And we were happy


We used to watch the Sun go down
On the boats in the water

That's sorta how I feel right now
And goodbye's so much harder
'Cause we were happy



When it was good, baby, it was good, baby
We showed 'em all up
No one could touch the way we
Laughed in the dark, talkin' 'bout your daddy's farm
We were gonna buy someday
And we were happy


We were happy


Oh, I hate those voices
Tellin' me I'm not in love anymore
But they don't give me choices
And that's what these tears are for


'Cause we were happy
We were happy


When it was good, baby, it was good, baby
We showed 'em all up
No one could touch the way we
Laughed in the dark, talkin' 'bout your daddy's farm
And you were gonna marry me

And we were happy



We were happy
Oh, we were happy"
